id,url,reposted,poster,reposts,comments,creat_at,text
'3552037729972843,http://api.t.sina.com.cn/2164731153/statuses/3552037729972843,_Hazel_Yan,寂寞先生XXX,0,0,2013-03-04 08:00:50, //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前
'3552037675840689,http://api.t.sina.com.cn/2004345633/statuses/3552037675840689,_Hazel_Yan,蜜罐鼠,0,0,2013-03-04 08:00:38, //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552037666811894,http://api.t.sina.com.cn/1852257913/statuses/3552037666811894,_Hazel_Yan,新的兴趣,0,0,2013-03-04 08:00:36,配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔玉涛谈喂养#
'3552037524827234,http://api.t.sina.com.cn/2816272272/statuses/3552037524827234,_Hazel_Yan,彤宝2012,0,0,2013-03-04 08:00:02, @崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552037503210963,http://api.t.sina.com.cn/1852257913/statuses/3552037503210963,_Hazel_Yan,新的兴趣,0,0,2013-03-04 07:59:57,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552037411330603,http://api.t.sina.com.cn/2816272272/statuses/3552037411330603,_Hazel_Yan,彤宝2012,0,0,2013-03-04 07:59:35,崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552037235400325,http://api.t.sina.com.cn/2816272272/statuses/3552037235400325,_Hazel_Yan,彤宝2012,0,0,2013-03-04 07:58:53,转发微博
'3552037226372635,http://api.t.sina.com.cn/1765498300/statuses/3552037226372635,_Hazel_Yan,lulu蟹,0,0,2013-03-04 07:58:51,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552037130292910,http://api.t.sina.com.cn/1811030460/statuses/3552037130292910,_Hazel_Yan,星星的妈咪,2,0,2013-03-04 07:58:28,//@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552036781993050,http://api.t.sina.com.cn/2254528395/statuses/3552036781993050,_Hazel_Yan,海参崴-支持母乳喂养,3,0,2013-03-04 07:57:05,//@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552036538471489,http://api.t.sina.com.cn/1881790344/statuses/3552036538471489,_Hazel_Yan,秋之雾2011,0,0,2013-03-04 07:56:07,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552036483942517,http://api.t.sina.com.cn/3082882745/statuses/3552036483942517,_Hazel_Yan,洁宝17520,0,0,2013-03-04 07:55:54,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552036479987692,http://api.t.sina.com.cn/2521780742/statuses/3552036479987692,_Hazel_Yan,我是营养医师叶世伟,0,0,2013-03-04 07:55:54,//@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552036438042246,http://api.t.sina.com.cn/1881790344/statuses/3552036438042246,_Hazel_Yan,秋之雾2011,0,0,2013-03-04 07:55:42,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552036115203787,http://api.t.sina.com.cn/1843197934/statuses/3552036115203787,_Hazel_Yan,牟九九,0,0,2013-03-04 07:54:25,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552036006006697,http://api.t.sina.com.cn/1821443115/statuses/3552036006006697,_Hazel_Yan,小志宏_t9s,0,0,2013-03-04 07:54:00,//@正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。#崔玉涛谈喂养#
'3552035985171914,http://api.t.sina.com.cn/2032819541/statuses/3552035985171914,_Hazel_Yan,RTV家的Rachel,0,0,2013-03-04 07:53:55,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552035745707373,http://api.t.sina.com.cn/1804853835/statuses/3552035745707373,_Hazel_Yan,愛菲菲Fly,0,0,2013-03-04 07:52:58,配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔玉涛谈喂养#
'3552035708591515,http://api.t.sina.com.cn/1565257090/statuses/3552035708591515,_Hazel_Yan,佳丽景兰,0,0,2013-03-04 07:52:48,//@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552035553392581,http://api.t.sina.com.cn/2068202321/statuses/3552035553392581,_Hazel_Yan,周颖012,0,0,2013-03-04 07:52:12,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552035448136153,http://api.t.sina.com.cn/1865426132/statuses/3552035448136153,_Hazel_Yan,Anilan,0,0,2013-03-04 07:51:46, @小九姨太 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552035381414797,http://api.t.sina.com.cn/1916918715/statuses/3552035381414797,_Hazel_Yan,babyface不要babyfat,0,0,2013-03-04 07:51:31,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552035289377727,http://api.t.sina.com.cn/2337030210/statuses/3552035289377727,_Hazel_Yan,声音玩具Ss,0,0,2013-03-04 07:51:09, //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552035276793975,http://api.t.sina.com.cn/2072079840/statuses/3552035276793975,_Hazel_Yan,小丸子_Jun,1,5,2013-03-04 07:51:06, @壹零零舞_Jun //配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552035218070030,http://api.t.sina.com.cn/1658921702/statuses/3552035218070030,_Hazel_Yan,cieeeee,0,0,2013-03-04 07:50:52, @崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552035167103670,http://api.t.sina.com.cn/1413798993/statuses/3552035167103670,_Hazel_Yan,Junejunejjj,0,0,2013-03-04 07:50:40,@国程 //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552035091362581,http://api.t.sina.com.cn/3204472394/statuses/3552035091362581,_Hazel_Yan,北京康诺医疗,0,0,2013-03-04 07:50:21, //@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等
'3552035070390059,http://api.t.sina.com.cn/1722178013/statuses/3552035070390059,_Hazel_Yan,W__TerenceCJW,0,0,2013-03-04 07:50:17,转发微博
'3552034848947148,http://api.t.sina.com.cn/2702273204/statuses/3552034848947148,_Hazel_Yan,Alisa豆宝妈,0,0,2013-03-04 07:49:24,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔玉涛谈喂养#
'3552034643169637,http://api.t.sina.com.cn/2181281307/statuses/3552034643169637,_Hazel_Yan,ivy小P孩,0,0,2013-03-04 07:48:35,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552034458851798,http://api.t.sina.com.cn/2019440333/statuses/3552034458851798,_Hazel_Yan,Annie-Young,0,0,2013-03-04 07:47:50, @布村人 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552033816233896,http://api.t.sina.com.cn/1633006735/statuses/3552033816233896,_Hazel_Yan,傅小司在饭否,1,0,2013-03-04 07:45:18,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552033774288925,http://api.t.sina.com.cn/1450659435/statuses/3552033774288925,_Hazel_Yan,丹丫头妈妈,0,0,2013-03-04 07:45:08,转 //@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。#
'3552033670029223,http://api.t.sina.com.cn/2153780023/statuses/3552033670029223,_Hazel_Yan,米亚nana,0,0,2013-03-04 07:44:43,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552033573798738,http://api.t.sina.com.cn/1749010451/statuses/3552033573798738,_Hazel_Yan,没事喵一声,0,0,2013-03-04 07:44:20,@2012懵懂的青春   //@崔玉涛: 配方粉之所以有不同阶段之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552033551980537,http://api.t.sina.com.cn/2598599604/statuses/3552033551980537,_Hazel_Yan,坚持的双宝妈,0,0,2013-03-04 07:44:14,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552033514229961,http://api.t.sina.com.cn/2598599604/statuses/3552033514229961,_Hazel_Yan,坚持的双宝妈,0,0,2013-03-04 07:44:06,崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552033279578162,http://api.t.sina.com.cn/1775984901/statuses/3552033279578162,_Hazel_Yan,Lapoleon-lv,0,0,2013-03-04 07:43:10,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552033145709526,http://api.t.sina.com.cn/1677634781/statuses/3552033145709526,_Hazel_Yan,Selina蓝蓝,0,6,2013-03-04 07:42:37,F小姐满三岁后试了四段的奶粉，不喜欢，坚持＂要喝三（段）奶粉＂。看来口感是不同的。 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机
'3552032818778882,http://api.t.sina.com.cn/2589022335/statuses/3552032818778882,_Hazel_Yan,10月的7月,0,0,2013-03-04 07:41:18,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552032751421421,http://api.t.sina.com.cn/1731805360/statuses/3552032751421421,_Hazel_Yan,亲亲小熊猫,0,0,2013-03-04 07:41:03,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552032663009452,http://api.t.sina.com.cn/1638864731/statuses/3552032663009452,_Hazel_Yan,柯呐,0,0,2013-03-04 07:40:43,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552032461997218,http://api.t.sina.com.cn/2198515921/statuses/3552032461997218,_Hazel_Yan,gossipchloe,0,0,2013-03-04 07:39:54, @明夷之非我本心 没必要吃这些
'3552032189596634,http://api.t.sina.com.cn/2056473512/statuses/3552032189596634,_Hazel_Yan,江山慧娟,0,1,2013-03-04 07:38:50, @君子兰01129  //@崔玉涛:配方粉之所以有不同＂阶段＂之分是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段.？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前
'3552031887851368,http://api.t.sina.com.cn/2740827430/statuses/3552031887851368,_Hazel_Yan,谁的无聊浮生乱了我的流年,0,0,2013-03-04 07:37:37,我们家断奶后还是先吃一段吧//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔玉涛谈喂养#
'3552031837009983,http://api.t.sina.com.cn/1244137035/statuses/3552031837009983,_Hazel_Yan,龙宝麻麻sun莹,0,0,2013-03-04 07:37:26,何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。#崔玉涛谈喂养#
'3552031748924450,http://api.t.sina.com.cn/1751424491/statuses/3552031748924450,_Hazel_Yan,miu儿,1,0,2013-03-04 07:37:05,@柯德利  //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前
'3552031455568122,http://api.t.sina.com.cn/1287911935/statuses/3552031455568122,_Hazel_Yan,我是任真,0,0,2013-03-04 07:35:55, @俊俊猫妞 //@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养正常添加辅食，没必要添加＂伴侣＂等
'3552031333926787,http://api.t.sina.com.cn/1660736675/statuses/3552031333926787,_Hazel_Yan,沪天,0,1,2013-03-04 07:35:26,@丁丁de巧克力 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能
'3552031333926661,http://api.t.sina.com.cn/2674865937/statuses/3552031333926661,_Hazel_Yan,吕清政营养师,0,0,2013-03-04 07:35:26,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552031157755769,http://api.t.sina.com.cn/2526603880/statuses/3552031157755769,_Hazel_Yan,蔡许多多多多多多多多多多多多多,0,0,2013-03-04 07:34:44,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552031060713657,http://api.t.sina.com.cn/2909761527/statuses/3552031060713657,_Hazel_Yan,蚂蚁你妹,0,0,2013-03-04 07:34:21, //@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552030973441280,http://api.t.sina.com.cn/1485476395/statuses/3552030973441280,_Hazel_Yan,TINYCINDY,0,0,2013-03-04 07:34:00,啊？ //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552030838646420,http://api.t.sina.com.cn/2234403922/statuses/3552030838646420,_Hazel_Yan,土豆的皮,0,0,2013-03-04 07:33:28,//@崔玉涛:配方粉有不同＂阶段＂之分是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔玉涛谈喂养#
'3552030414762978,http://api.t.sina.com.cn/2174643815/statuses/3552030414762978,_Hazel_Yan,只看不发的围脖,0,0,2013-03-04 07:31:47,@地方可怕  //@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加
'3552030414762879,http://api.t.sina.com.cn/1935866363/statuses/3552030414762879,_Hazel_Yan,秋的木乃伊,0,0,2013-03-04 07:31:46, //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前
'3552030217622275,http://api.t.sina.com.cn/2234403922/statuses/3552030217622275,_Hazel_Yan,土豆的皮,0,0,2013-03-04 07:31:00,//@崔玉涛:益生元是能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。#崔玉涛谈喂养#
'3552030075565149,http://api.t.sina.com.cn/1934716382/statuses/3552030075565149,_Hazel_Yan,淉淉Ailsa,0,0,2013-03-04 07:30:25,//@崔玉涛:配方粉之所以有不同阶段之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚每个阶段的奶粉可后延，但不能提前用
'3552029903834026,http://api.t.sina.com.cn/1743886387/statuses/3552029903834026,_Hazel_Yan,麦加芽,0,0,2013-03-04 07:29:45, @土豆强哥  //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552029706445255,http://api.t.sina.com.cn/1286143740/statuses/3552029706445255,_Hazel_Yan,leaflulu,0,0,2013-03-04 07:28:58, @晨曦守护者oO 凯头，看看人家医生都说用不着换你傻逼兮兮的装的比我懂似的非要换，尿布没换几块的人以后少给我管 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段
'3552029547052882,http://api.t.sina.com.cn/1913857534/statuses/3552029547052882,_Hazel_Yan,修炼周全,0,0,2013-03-04 07:28:20,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
